body_noCharacters,body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,label
384,0,0,0.213541666667,0,False,39,False,3,False,0,True,False,82,0.133333333333,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,57,False,False,False,H
2185,2,3,0.238901601831,3,False,23,False,2,False,0,False,False,522,0.230769230769,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,302,False,False,False,H
1292,0,6,0.191950464396,8,False,37,True,3,False,0,True,False,248,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,174,False,False,False,H
961,2,3,0.186264308012,4,False,16,True,1,False,0,False,False,179,0.196078431373,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,114,False,False,True,H
103,0,0,0.203883495146,0,False,29,False,3,False,0,False,False,21,0.125,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,21,False,False,False,H
480,0,3,0.183333333333,4,False,34,True,4,False,0,True,False,88,0.269230769231,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,76,False,False,False,H
1165,0,3,0.175107296137,4,False,31,True,3,False,0,True,False,204,0.30303030303,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,164,False,False,True,H
1677,1,0,0.199165175909,2,False,37,False,2,False,0,False,False,334,0.294117647059,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,194,False,False,False,H
309,0,3,0.171521035599,4,False,22,False,1,False,0,False,False,53,0.224137931034,3,2,False,False,False,1,False,False,False,False,False,13,0,True,False,46,False,False,False,H
579,0,3,0.200345423143,3,False,32,True,3,False,0,False,False,116,0.173913043478,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,77,False,False,False,H
169,1,0,0.14201183432,1,False,34,False,2,False,0,False,False,24,0.129032258065,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,24,False,False,False,H
181,2,0,0.121546961326,1,False,30,False,2,False,0,False,False,22,0.181818181818,2,3,False,False,False,1,False,False,False,False,True,6,0,False,False,22,False,False,False,H
671,0,0,0.213114754098,0,False,30,False,3,False,0,True,False,143,0.12,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,105,False,False,False,H
755,0,3,0.176158940397,3,False,27,False,3,False,0,False,False,133,0.179487179487,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,105,False,False,False,H
442,0,4,0.117647058824,5,False,28,True,3,False,0,False,False,52,0.166666666667,3,3,False,False,False,1,False,False,False,False,False,8,0,False,False,48,False,False,True,H
659,0,3,0.122913505311,5,False,32,False,3,False,0,False,False,81,0.130434782609,2,4,False,False,False,2,False,False,False,False,False,6,0,False,False,65,False,False,False,H
106,1,0,0.0660377358491,1,False,26,False,2,False,0,False,False,7,0.16,2,3,False,False,False,1,False,False,False,False,False,12,0,False,False,7,False,False,False,H
795,1,0,0.0955974842767,5,False,46,False,2,False,0,True,False,76,0.121212121212,4,7,False,False,False,5,False,False,False,False,False,4,0,False,False,70,False,False,True,H
306,0,0,0.114379084967,3,False,32,False,2,False,0,False,False,35,0.142857142857,2,5,False,False,False,3,False,False,False,False,False,3,0,False,False,35,False,False,False,H
267,2,0,0.12734082397,1,False,27,False,3,False,0,False,False,34,0.217391304348,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,33,False,False,False,H
391,0,0,0.204603580563,0,False,35,True,3,False,0,False,False,80,0.152173913043,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,67,False,False,False,H
5587,12,0,0.207982817254,6,False,36,False,2,False,0,False,False,1162,0.193548387097,3,6,False,False,False,6,False,False,False,False,False,12,0,False,False,571,False,False,False,H
313,0,3,0.159744408946,4,False,40,True,4,False,0,False,False,50,0.25,1,2,False,False,False,1,False,False,False,False,False,3,0,False,False,46,False,False,False,H
643,1,0,0.0622083981337,7,False,30,False,2,False,0,False,False,40,0.25,3,3,False,False,False,7,False,False,False,False,False,3,0,False,False,40,False,False,False,H
1877,0,3,0.1736814065,8,False,29,True,2,False,0,True,False,326,0.217391304348,2,4,False,False,False,5,False,False,False,False,False,5,0,False,False,212,False,False,True,H
1397,0,0,0.180386542591,3,False,32,False,2,False,0,False,False,252,0.157894736842,3,5,False,False,False,3,False,False,False,False,False,6,0,False,False,162,False,False,False,H
188,1,0,0.122340425532,1,False,30,False,2,False,0,False,False,23,0.192307692308,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,23,False,False,False,H
1022,1,3,0.194716242661,4,False,36,True,3,False,0,False,False,199,0.222222222222,3,3,False,False,False,1,False,False,False,False,False,8,0,False,False,149,False,False,False,H
372,0,3,0.137096774194,4,False,5,True,1,False,0,True,False,51,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,48,False,False,True,H
426,0,3,0.154929577465,4,False,32,False,3,False,0,True,False,66,0.136363636364,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,59,False,False,True,H
705,0,3,0.104964539007,6,False,33,False,1,False,0,False,False,74,0.179487179487,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,61,False,False,False,H
632,1,0,0.145569620253,3,False,14,False,1,False,0,False,False,92,0.161290322581,3,3,False,False,False,3,False,False,False,False,False,5,0,False,False,70,False,False,False,H
517,0,3,0.195357833656,3,False,32,True,3,False,0,True,False,101,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,77,False,False,False,H
787,0,3,0.182973316391,4,False,28,True,3,False,0,True,False,144,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,107,False,False,False,H
1094,0,3,0.203839122486,5,False,35,True,3,False,0,True,False,223,0.2,2,3,False,False,False,2,False,False,False,False,False,9,0,False,False,151,False,False,True,H
121,0,3,0.239669421488,3,False,28,False,3,False,0,False,False,29,0.179487179487,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,27,False,False,False,H
484,0,3,0.159090909091,4,False,43,True,3,False,0,True,False,77,0.241379310345,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,69,False,False,True,H
982,0,3,0.216904276986,3,False,28,True,3,False,0,True,False,213,0.192307692308,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,143,False,False,False,H
176,1,0,0.130681818182,1,False,30,False,2,False,0,False,False,23,0.205882352941,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,23,False,False,False,H
873,0,3,0.113402061856,6,False,33,False,1,False,0,False,False,99,0.150943396226,3,5,False,False,False,3,False,False,False,False,False,8,0,False,False,77,False,False,False,H
166,1,0,0.150602409639,1,False,34,False,2,False,0,False,False,25,0.192307692308,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
2288,0,4,0.193181818182,7,False,28,True,2,False,0,False,False,442,0.217948717949,4,5,False,False,False,3,False,False,False,False,False,17,0,False,False,273,False,False,False,H
1274,1,3,0.216640502355,3,False,31,True,3,False,0,False,False,276,0.206896551724,1,1,False,False,False,0,False,False,False,False,False,6,0,False,False,176,False,False,False,H
102,1,0,0.0686274509804,1,False,26,False,2,False,0,False,False,7,0.145161290323,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,7,False,False,False,H
984,0,3,0.177845528455,5,False,42,True,3,False,0,True,False,175,0.205128205128,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,111,False,False,True,H
1501,1,0,0.152564956696,4,False,33,False,3,False,0,False,False,229,0.152173913043,8,6,False,False,False,4,False,False,False,False,False,7,0,False,False,160,False,False,True,H
493,3,0,0.170385395538,1,False,25,False,2,False,0,False,False,84,0.148148148148,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,73,False,False,False,H
2961,3,3,0.207362377575,5,False,31,False,3,False,0,True,False,614,0.176470588235,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,355,False,False,False,H
662,0,3,0.131419939577,4,False,30,False,3,False,0,True,False,87,0.210526315789,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,72,False,False,True,H
1330,1,4,0.221052631579,6,False,29,True,3,False,0,False,False,294,0.216216216216,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,155,False,False,True,H
1027,1,3,0.102239532619,5,False,43,False,3,False,0,False,False,105,0.0816326530612,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,87,False,False,False,H
904,1,4,0.189159292035,5,False,29,True,3,False,0,True,False,171,0.148148148148,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,127,False,False,True,H
1438,0,4,0.191933240612,5,False,48,True,4,False,0,False,False,276,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,188,False,False,False,H
237,1,0,0.160337552743,1,False,30,False,2,False,0,False,False,38,0.25,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,36,False,False,False,H
774,0,3,0.228682170543,4,False,28,True,3,False,0,False,False,177,0.294117647059,1,3,False,False,False,1,False,False,False,False,False,5,0,False,False,117,False,False,False,H
675,0,3,0.102222222222,6,False,33,False,1,False,0,False,False,69,0.128205128205,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,59,False,False,False,H
9059,2,3,0.21106082349,3,False,30,True,3,False,0,False,False,1912,0.158536585366,1,2,False,False,False,0,False,False,False,False,False,13,0,False,False,936,False,False,False,H
419,0,0,0.143198090692,4,False,32,False,2,False,0,False,False,60,0.230769230769,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,52,False,False,False,H
299,0,0,0.147157190635,3,False,32,False,2,False,0,False,False,44,0.212121212121,2,5,False,False,False,3,False,False,False,False,True,7,0,False,False,41,False,False,False,H
670,0,3,0.179104477612,4,False,28,True,3,False,0,True,False,120,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,102,False,False,True,H
229,1,0,0.135371179039,1,False,30,False,2,False,0,False,False,31,0.208333333333,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,31,False,False,False,H
1670,0,3,0.211976047904,5,False,35,True,3,False,0,False,False,354,0.166666666667,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,190,False,False,True,H
2671,1,0,0.134780980906,11,False,14,False,1,False,0,False,False,360,0.172413793103,4,5,False,False,False,11,False,False,False,False,False,5,0,False,False,216,False,False,False,H
822,0,3,0.197080291971,5,False,35,True,3,False,0,True,False,162,0.228571428571,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,115,False,False,True,H
1010,0,0,0.164356435644,5,False,31,False,2,False,0,False,False,166,0.176470588235,3,6,False,False,False,5,False,False,False,False,False,3,0,False,False,134,False,False,False,H
584,0,3,0.147260273973,5,False,31,False,3,False,0,False,False,86,0.15,2,4,False,False,False,2,False,False,False,False,False,3,0,False,False,71,False,False,False,H
1130,1,6,0.193805309735,8,False,37,True,3,False,0,True,False,219,0.285714285714,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,160,False,False,False,H
1112,0,4,0.157374100719,8,False,29,True,3,False,0,False,False,175,0.173913043478,3,6,False,False,False,4,False,False,False,False,False,4,0,False,False,133,False,False,False,H
1391,0,6,0.191229331416,8,False,37,True,3,False,0,True,False,266,0.285714285714,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,185,False,False,False,H
2741,1,5,0.208318132069,6,False,36,True,4,False,0,True,False,571,0.263157894737,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,363,False,False,False,H
833,0,3,0.243697478992,4,False,34,True,4,False,0,False,False,203,0.204545454545,2,2,False,False,False,1,False,False,False,False,False,9,0,False,False,144,False,False,False,H
1900,1,3,0.162105263158,12,False,34,True,4,False,0,True,False,308,0.18,5,8,False,False,False,9,False,False,False,False,False,9,0,False,False,174,False,False,False,H
94,1,0,0.0531914893617,1,False,26,False,2,False,0,False,False,5,0.21568627451,2,3,False,False,False,1,False,False,False,False,False,11,0,False,False,5,False,False,False,H
222,0,3,0.0990990990991,6,False,39,False,5,False,0,False,False,22,0.260869565217,3,4,False,False,False,3,False,False,False,False,False,6,0,False,False,22,False,False,False,H
1330,1,4,0.221052631579,6,False,29,True,3,False,0,False,False,294,0.216216216216,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,155,False,False,True,H
1204,0,3,0.190199335548,6,False,35,True,3,False,0,True,False,229,0.142857142857,2,3,False,False,False,3,False,False,False,False,False,4,0,False,False,169,False,False,True,H
17504,17,3,0.165505027422,3,False,33,True,3,False,0,False,False,2897,0.114285714286,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,1250,False,False,False,H
1121,0,3,0.182872435326,4,False,36,True,3,False,0,False,False,205,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,143,False,False,False,H
95,1,0,0.0736842105263,1,False,26,False,2,False,0,False,False,7,0.189189189189,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,7,False,False,False,H
1189,1,3,0.211942809083,4,False,34,True,3,False,0,True,False,252,0.148148148148,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,171,False,False,True,H
844,1,0,0.197867298578,1,False,36,True,3,False,0,False,False,167,0.21875,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,110,False,False,False,H
1182,0,3,0.143824027073,4,False,31,True,3,False,0,True,False,170,0.2,3,3,False,False,False,1,False,False,False,False,False,9,0,False,False,130,False,False,False,H
907,0,3,0.210584343991,3,False,40,True,4,False,0,False,False,191,0.125,1,1,False,False,False,0,False,False,False,False,False,2,0,False,False,141,False,False,False,H
1754,4,3,0.21322690992,4,False,28,True,3,False,0,True,False,374,0.196078431373,2,3,False,False,False,1,False,False,False,False,False,10,0,False,False,228,False,False,True,H
3976,5,3,0.179325955734,4,False,34,False,4,False,0,False,False,713,0.184210526316,2,2,False,False,False,1,False,False,False,False,False,7,0,False,False,409,False,False,False,H
153,1,0,0.137254901961,1,False,30,False,2,False,0,False,False,21,0.25,2,3,False,False,False,1,False,False,False,False,False,1,0,False,False,20,False,False,False,H
1882,6,0,0.142401700319,7,False,14,False,1,False,0,False,False,268,0.172413793103,3,4,False,False,False,7,False,False,False,False,False,5,0,False,False,172,False,False,False,H
469,0,0,0.221748400853,0,False,30,False,3,False,0,False,False,104,0.12,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,75,False,False,False,H
716,0,0,0.220670391061,0,False,34,True,3,False,0,False,False,158,0.241935483871,0,2,False,False,False,0,False,False,False,False,False,15,0,False,False,108,False,False,False,H
135,1,0,0.118518518519,1,False,30,False,2,False,0,False,False,16,0.21875,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,15,False,False,False,H
800,0,3,0.23375,3,False,28,True,2,False,0,False,False,187,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,124,False,False,False,H
220,1,0,0.15,1,False,30,False,2,False,0,False,False,33,0.192307692308,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,33,False,False,False,H
1734,0,3,0.212226066897,4,False,16,True,1,False,0,True,False,368,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,219,False,False,False,H
1302,0,0,0.165130568356,2,False,29,False,2,False,0,False,False,215,0.181818181818,4,4,False,False,False,2,False,False,False,False,False,6,0,False,False,160,False,False,False,H
147,1,0,0.136054421769,1,False,34,False,2,False,0,False,False,20,0.216216216216,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,20,False,False,False,H
2295,0,4,0.107189542484,4,False,35,False,3,False,0,False,False,246,0.128205128205,2,2,False,False,False,0,False,False,False,False,False,5,0,False,False,157,False,False,True,H
1137,0,3,0.186455584872,4,False,31,True,3,False,0,True,False,212,0.333333333333,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,150,False,False,True,H
97,1,0,0.0515463917526,1,False,26,False,2,False,0,False,False,5,0.180555555556,2,3,False,False,False,1,False,False,False,False,False,13,0,False,False,5,False,False,False,H
316,0,3,0.231012658228,3,False,32,False,3,False,0,False,False,73,0.153846153846,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,58,False,False,False,H
907,0,3,0.144432194046,5,False,42,True,3,False,0,False,False,131,0.25,3,4,False,False,False,2,False,False,False,False,False,14,0,False,False,105,False,False,False,H
413,0,3,0.18401937046,3,False,23,True,2,False,0,False,False,76,0.2,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,71,False,False,False,H
602,0,3,0.167774086379,5,False,35,True,3,False,0,True,False,101,0.333333333333,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,79,False,False,True,H
1374,0,3,0.205240174672,4,False,28,True,3,False,0,False,False,282,0.190476190476,3,3,False,False,False,1,False,False,False,False,False,8,0,False,False,198,False,False,False,H
1186,0,3,0.217537942664,3,False,23,True,3,False,0,False,False,258,0.170212765957,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,175,False,False,False,H
945,0,3,0.202116402116,3,False,30,True,3,False,0,False,False,191,0.227272727273,1,2,False,False,False,0,False,False,False,False,False,10,0,False,False,147,False,False,False,H
221,0,4,0.0633484162896,6,False,33,False,3,False,0,False,False,14,0.3,4,3,False,False,False,2,False,False,False,False,False,6,0,False,False,14,False,False,True,H
380,0,3,0.218421052632,3,False,31,True,3,False,0,True,False,83,0.173913043478,1,1,False,False,False,0,False,False,False,False,False,4,0,False,False,58,False,False,False,H
195,0,0,0.102564102564,2,False,31,False,2,False,0,False,False,20,0.209302325581,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,20,False,False,False,H
954,0,5,0.191823899371,6,False,36,True,4,False,0,True,False,183,0.166666666667,2,2,False,False,False,1,False,False,False,False,False,2,0,False,False,138,False,False,False,H
263,0,0,0.167300380228,1,False,29,False,2,False,0,False,False,44,0.2,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,38,False,False,False,H
221,0,3,0.217194570136,3,False,38,True,4,False,0,False,False,48,0.219512195122,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,41,False,False,False,H
1796,8,3,0.167037861915,6,False,32,False,3,False,0,False,False,300,0.170731707317,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,194,False,False,False,H
11749,8,3,0.188356455869,6,False,34,False,4,False,0,True,False,2213,0.222222222222,3,5,False,False,False,3,False,False,False,False,False,12,0,False,False,1088,False,False,False,H
511,1,0,0.148727984344,2,False,14,False,1,False,0,False,False,76,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,60,False,False,False,H
447,0,3,0.208053691275,4,False,27,True,3,False,0,False,False,93,0.205128205128,4,3,False,False,False,1,False,False,False,False,False,8,0,False,False,77,False,False,False,H
1930,0,3,0.152331606218,8,False,42,True,4,False,0,False,False,294,0.222222222222,3,5,False,False,False,5,False,False,False,False,False,6,0,False,False,214,False,False,False,H
186,0,0,0.10752688172,2,False,31,False,2,False,0,False,False,20,0.25,3,4,False,False,False,2,False,False,False,False,False,9,0,False,False,20,False,False,False,H
137,1,0,0.109489051095,1,False,30,False,2,False,0,False,False,15,0.28,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,14,False,False,False,H
669,0,3,0.201793721973,4,False,31,False,3,False,0,False,False,135,0.157894736842,1,2,False,False,False,1,False,False,False,False,False,3,0,False,False,105,False,False,False,H
825,0,3,0.10303030303,6,False,33,False,1,False,0,False,False,85,0.196721311475,3,5,False,False,False,3,False,False,False,False,False,12,0,False,False,69,False,False,False,H
1086,0,3,0.220994475138,3,False,28,True,3,False,0,False,False,240,0.206896551724,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,166,False,False,False,H
349,0,0,0.131805157593,2,False,34,False,2,False,0,False,False,46,0.142857142857,3,4,False,False,False,2,False,False,False,False,False,1,0,False,False,36,False,False,False,H
419,0,0,0.116945107399,4,False,32,False,2,False,0,False,False,49,0.193548387097,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,46,False,False,False,H
154,1,0,0.12987012987,1,False,30,False,2,False,0,False,False,20,0.266666666667,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,20,False,False,False,H
335,0,3,0.14328358209,4,False,31,False,3,False,0,True,False,48,0.121951219512,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,44,False,False,True,H
280,0,3,0.196428571429,4,False,28,True,3,False,0,False,False,55,0.294117647059,1,3,False,False,False,1,False,False,False,False,False,5,0,False,False,39,False,False,False,H
2222,0,0,0.207470747075,1,False,37,False,2,False,0,False,False,461,0.357142857143,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,270,False,False,False,H
1985,0,3,0.200503778338,3,False,23,False,3,False,0,False,False,398,0.111111111111,1,2,False,False,False,0,False,False,False,False,False,1,0,False,False,258,False,False,False,H
618,2,0,0.166666666667,2,False,34,False,2,False,0,False,False,103,0.166666666667,4,4,False,False,False,2,False,False,False,False,False,2,0,False,False,81,False,False,False,H
668,1,0,0.133233532934,3,False,27,False,3,False,0,False,False,89,0.2,4,5,False,False,False,3,False,False,False,False,False,6,0,False,False,72,False,False,True,H
1263,1,0,0.184481393508,2,False,41,False,3,False,0,False,False,233,0.142857142857,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,167,False,False,True,H
856,0,4,0.163551401869,7,False,23,True,1,False,0,False,False,140,0.151515151515,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,113,False,False,False,H
1059,0,4,0.169027384325,6,False,36,False,3,False,0,False,False,179,0.190476190476,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,132,False,False,False,H
1111,1,3,0.231323132313,3,False,32,True,3,False,0,False,False,257,0.307692307692,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,172,False,False,False,H
247,0,0,0.210526315789,0,False,31,False,4,False,0,True,False,52,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,46,False,False,False,H
522,2,3,0.124521072797,5,False,29,True,3,False,0,False,False,65,0.153846153846,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,57,False,False,False,H
908,0,6,0.180616740088,7,False,33,True,4,False,0,False,False,164,0.151515151515,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,135,False,False,False,H
150,1,0,0.153333333333,1,False,34,False,2,False,0,False,False,23,0.15625,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,23,False,False,False,H
1355,0,3,0.186715867159,5,False,31,True,3,False,0,True,False,253,0.214285714286,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,170,False,False,True,H
214,0,0,0.135514018692,1,False,29,False,2,False,0,False,False,29,0.170731707317,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,29,False,False,False,H
633,1,3,0.162717219589,4,False,33,True,3,False,0,False,False,103,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,95,False,False,False,H
2150,0,0,0.22,1,False,30,False,3,False,0,True,False,473,0.0952380952381,1,2,False,False,False,1,False,False,False,False,False,2,0,False,False,298,False,False,False,H
148,0,0,0.0405405405405,2,False,25,False,2,False,0,False,False,6,0.238095238095,3,3,False,False,False,2,False,False,False,False,False,10,0,False,False,5,False,False,False,H
969,0,3,0.191950464396,4,False,28,True,3,False,0,True,False,186,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,136,False,False,False,H
319,1,0,0.15987460815,1,False,56,False,3,False,0,False,False,51,0.208333333333,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,50,False,False,False,H
148,0,3,0.114864864865,4,False,29,False,3,False,0,False,False,17,0.175,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,17,False,False,False,H
504,0,3,0.202380952381,4,False,30,True,4,False,0,False,False,102,0.185185185185,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,90,False,False,False,H
229,1,0,0.139737991266,1,False,31,False,2,False,0,False,False,32,0.153846153846,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,29,False,False,False,H
998,1,0,0.165330661323,5,False,39,True,4,False,0,False,False,165,0.181818181818,3,5,False,False,False,5,False,False,False,False,False,8,0,False,False,118,False,False,True,H
2368,0,3,0.197212837838,5,False,34,False,4,False,0,True,False,467,0.190476190476,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,302,False,False,False,H
758,1,3,0.137203166227,5,False,44,False,3,False,0,False,False,104,0.15625,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,87,False,False,False,H
676,1,0,0.0769230769231,7,False,31,False,2,False,0,False,False,52,0.272727272727,3,3,False,False,False,7,False,False,False,False,False,3,0,False,False,52,False,False,False,H
5628,30,3,0.156005685856,6,False,40,True,4,False,0,False,False,878,0.214285714286,3,3,False,False,False,3,False,False,False,False,False,3,0,False,False,479,False,False,False,H
148,1,0,0.114864864865,1,False,30,False,2,False,0,False,False,17,0.285714285714,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,17,False,False,False,H
339,0,3,0.203539823009,3,False,32,True,3,False,0,True,False,69,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,59,False,False,False,H
596,1,0,0.197986577181,1,False,22,False,2,False,0,False,False,118,0.25,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,94,False,False,False,H
140,1,0,0.05,2,False,26,False,2,False,0,False,False,7,0.1875,3,3,False,False,False,2,False,False,False,False,False,6,0,False,False,7,False,False,False,H
2144,1,0,0.1875,3,False,27,False,3,False,0,False,False,402,0.166666666667,3,5,False,False,False,3,False,False,False,False,False,3,0,False,False,241,False,False,True,H
13114,11,3,0.183315540644,4,False,40,True,4,False,0,False,False,2404,0.136363636364,3,2,False,False,False,1,False,False,False,False,False,3,0,False,False,976,False,False,False,H
246,0,0,0.130081300813,2,False,31,False,2,False,0,False,False,32,0.229508196721,2,4,False,False,False,2,False,False,False,False,False,14,0,False,False,32,False,False,False,H
481,0,0,0.141372141372,2,False,34,False,2,False,0,False,False,68,0.333333333333,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,61,False,False,False,H
985,0,0,0.137055837563,8,False,34,False,2,False,0,False,False,135,0.222222222222,2,4,False,False,False,8,False,False,False,False,False,4,0,False,False,98,False,False,False,H
348,0,3,0.149425287356,4,False,5,False,1,False,0,True,False,52,0.1875,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,47,False,False,True,H
880,0,3,0.213636363636,3,False,37,True,3,False,0,True,False,188,0.25,1,1,False,False,False,0,False,False,False,False,False,6,0,False,False,136,False,False,False,H
791,0,3,0.198482932996,4,False,34,True,4,False,0,False,False,157,0.230769230769,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,121,False,False,False,H
1116,1,0,0.141577060932,4,False,14,False,1,False,0,False,False,158,0.172413793103,3,4,False,False,False,4,False,False,False,False,False,5,0,False,False,115,False,False,False,H
5302,1,0,0.144850999623,4,False,30,False,3,False,0,True,False,768,0.12,2,4,False,False,False,4,False,False,False,False,False,3,0,False,False,479,False,False,False,H
174,0,3,0.218390804598,3,False,16,True,1,False,0,False,False,38,0.205882352941,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,35,False,False,False,H
429,0,3,0.221445221445,4,False,34,True,4,False,0,False,False,95,0.263157894737,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,73,False,False,False,H
453,0,3,0.198675496689,4,False,27,True,3,False,0,False,False,90,0.206896551724,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,78,False,False,False,H
709,0,3,0.169252468265,4,False,36,True,3,False,0,True,False,120,0.209302325581,3,3,False,False,False,1,False,False,False,False,False,9,0,False,False,91,False,False,False,H
1638,3,3,0.213064713065,3,False,34,True,3,False,0,False,False,349,0.22,1,2,False,False,False,0,False,False,False,False,False,11,0,False,False,210,False,False,False,H
