body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,body_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,script_javaScript,script_statusChange,label
1,0,0.117106069896,7,False,14,1631,False,1,False,0,False,False,191,0.172413793103,3,3,False,False,False,7,False,False,False,False,False,5,0,False,False,107,False,False,False,False,False,H
0,4,0.129411764706,6,False,29,680,True,3,False,0,False,False,88,0.24,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,74,False,False,False,False,False,H
1,3,0.216306448779,3,False,34,5691,False,4,False,0,False,False,1231,0.181818181818,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,588,False,False,False,False,False,H
1,3,0.205629397967,4,False,34,1279,True,4,False,0,False,False,263,0.114285714286,2,2,False,False,False,1,False,False,False,False,False,4,0,False,False,189,False,False,False,False,False,H
1,3,0.149750415973,5,False,31,601,False,3,False,0,False,False,90,0.15625,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,72,False,False,False,False,False,H
0,0,0.208333333333,0,False,29,216,False,3,False,0,False,False,45,0.125,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,37,False,False,False,False,False,H
1,0,0.192237083661,2,False,41,3813,False,3,False,0,False,False,733,0.191489361702,3,4,False,False,False,2,False,False,False,False,False,9,0,False,False,423,False,False,True,False,False,H
0,4,0.171641791045,5,False,29,670,True,3,False,0,False,False,115,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,94,False,False,False,False,False,H
0,6,0.170212765957,8,False,37,1739,True,3,False,0,True,False,296,0.238095238095,2,2,False,False,False,2,False,False,False,False,False,5,0,False,False,183,False,False,False,False,False,H
1,0,0.14629258517,2,False,14,499,False,1,False,0,False,False,73,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,58,False,False,False,False,False,H
0,0,0.128630705394,9,False,29,964,False,2,False,0,False,False,124,0.166666666667,3,10,False,False,False,9,False,False,False,False,False,2,0,False,False,114,False,False,False,False,False,H
0,4,0.197819314642,5,False,28,642,True,3,False,0,False,False,127,0.196078431373,3,3,False,False,False,1,False,False,False,False,False,10,0,False,False,92,False,False,True,False,False,H
0,3,0.204195804196,4,False,30,715,True,3,False,0,False,False,146,0.125,1,3,False,False,False,1,False,False,False,False,False,2,0,False,False,115,False,False,False,False,False,H
0,3,0.19140625,3,False,32,512,True,3,False,0,True,False,98,0.22,1,2,False,False,False,0,False,False,False,False,False,11,0,False,False,79,False,False,False,False,False,H
1,0,0.155,2,False,27,800,True,3,False,0,False,False,124,0.19512195122,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,99,False,False,True,False,False,H
0,3,0.140173410405,4,False,28,692,True,3,False,0,True,False,97,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,86,False,False,False,False,False,H
0,3,0.216981132075,3,False,23,318,True,2,False,0,False,False,69,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,2,0,False,False,59,False,False,False,False,False,H
0,5,0.131188118812,7,False,42,404,False,3,False,0,False,False,53,0.05,5,4,False,False,False,2,False,False,False,False,False,1,0,False,False,51,False,False,True,False,False,H
0,3,0.179153094463,4,False,36,614,True,3,False,0,False,False,110,0.263157894737,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,83,False,False,False,False,False,H
1,0,0.0673076923077,1,False,26,104,False,2,False,0,False,False,7,0.136363636364,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,7,False,False,False,False,False,H
0,0,0.174556213018,2,False,32,676,False,2,False,0,False,False,118,0.181818181818,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,99,False,False,False,False,False,H
1,0,0.170755642787,2,False,46,1019,False,2,False,0,True,False,174,0.153846153846,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,135,False,False,True,False,False,H
1,0,0.213299232737,0,False,30,1955,False,3,False,0,True,False,417,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,252,False,False,False,False,False,H
0,4,0.178617992177,7,False,31,767,True,3,False,0,True,False,137,0.0869565217391,2,4,False,False,False,3,False,False,False,False,False,2,0,False,False,111,False,False,True,False,False,H
1,0,0.104225352113,2,False,34,355,False,2,False,0,False,False,37,0.125,3,4,False,False,False,2,False,False,False,False,False,2,0,False,False,35,False,False,False,False,False,H
1,0,0.0526315789474,1,False,26,95,False,2,False,0,False,False,5,0.2,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,5,False,False,False,False,False,H
1,0,0.108695652174,1,False,31,138,False,2,False,0,False,False,15,0.212121212121,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,15,False,False,False,False,False,H
2,3,0.219485495348,3,False,40,1827,True,4,False,0,False,False,401,0.170212765957,1,1,False,False,False,0,False,False,False,False,False,8,0,False,False,244,False,False,False,False,False,H
0,3,0.191529950401,9,False,29,2621,True,2,False,0,True,False,502,0.217391304348,2,4,False,False,False,6,False,False,False,False,False,5,0,False,False,239,False,False,True,False,False,H
0,3,0.209090909091,3,False,16,1100,True,1,False,0,False,False,230,0.15,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,162,False,False,False,False,False,H
0,3,0.130827067669,5,False,37,665,True,4,False,0,False,False,87,0.173913043478,2,4,False,False,False,2,False,False,False,False,False,8,0,False,False,76,False,False,False,False,False,H
0,0,0.221198156682,0,False,35,434,True,3,False,0,False,False,96,0.161290322581,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,73,False,False,False,False,False,H
0,3,0.147651006711,5,False,37,596,True,3,False,0,True,False,88,0.333333333333,3,4,False,False,False,2,False,False,False,False,False,2,0,False,False,70,False,False,True,False,False,H
0,3,0.206557377049,4,False,31,610,True,3,False,0,True,False,126,0.25,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,91,False,False,True,False,False,H
0,4,0.162393162393,5,False,43,351,False,5,False,0,True,False,57,0.3,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,50,False,False,True,False,False,H
3,0,0.175468483816,3,False,27,2935,False,3,False,0,False,False,515,0.147058823529,4,5,False,False,False,3,False,False,False,False,False,5,0,False,False,301,False,False,True,False,False,H
17,3,0.164698937426,3,False,36,16940,False,3,False,0,False,False,2790,0.09375,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,1194,False,False,False,False,False,H
1,3,0.223854796889,4,False,25,1157,True,3,False,0,True,False,259,0.206896551724,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,137,False,False,True,False,False,H
1,3,0.166306695464,7,False,30,1389,True,3,False,0,True,False,231,0.230769230769,3,4,False,False,False,4,False,False,False,False,False,3,0,False,False,169,False,False,False,False,False,H
1,0,0.158469945355,1,False,34,183,False,2,False,0,False,False,29,0.269230769231,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,29,False,False,False,False,False,H
1,3,0.231270358306,3,False,23,921,True,2,False,0,False,False,213,0.2,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,156,False,False,False,False,False,H
1,0,0.05,2,False,26,140,False,2,False,0,False,False,7,0.178082191781,3,3,False,False,False,2,False,False,False,False,False,13,0,False,False,7,False,False,False,False,False,H
1,0,0.127840909091,2,False,31,352,False,2,False,0,False,False,45,0.169230769231,3,4,False,False,False,2,False,False,False,False,False,11,0,False,False,42,False,False,False,False,False,H
0,0,0.211206896552,0,False,29,696,False,3,False,0,False,False,147,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,110,False,False,False,False,False,H
4,0,0.185138339921,3,False,34,6325,False,2,False,0,False,False,1171,0.192307692308,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,609,False,False,False,False,False,H
1,0,0.134228187919,4,False,14,1043,False,1,False,0,False,False,140,0.172413793103,3,3,False,False,False,4,False,False,False,False,False,5,0,False,False,97,False,False,False,False,False,H
0,3,0.186311787072,4,False,31,789,True,3,False,0,True,False,147,0.217391304348,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,122,False,False,True,False,False,H
0,3,0.0878552971576,6,False,33,774,False,1,False,0,False,False,68,0.153846153846,3,5,False,False,False,3,False,False,False,False,False,6,0,False,False,57,False,False,False,False,False,H
0,0,0.185267857143,1,False,25,448,False,2,False,0,False,False,83,0.1,3,3,False,False,False,1,False,False,False,False,False,1,0,False,False,67,False,False,False,False,False,H
0,5,0.191446028513,6,False,36,491,True,4,False,0,True,False,94,0.263157894737,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,79,False,False,False,False,False,H
0,3,0.192616372392,4,False,35,623,True,3,False,0,True,False,120,0.25,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,103,False,False,True,False,False,H
0,4,0.112565445026,6,False,43,382,True,5,False,0,True,False,43,0.190476190476,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,40,False,False,True,False,False,H
0,3,0.204218600192,4,False,30,1043,True,3,False,0,True,False,213,0.209302325581,3,3,False,False,False,1,False,False,False,False,False,9,0,False,False,138,False,False,False,False,False,H
6,0,0.2140969163,0,False,43,3405,True,3,False,0,False,False,729,0.225806451613,0,1,False,False,False,0,False,False,False,False,False,14,0,False,False,385,False,False,False,False,False,H
0,0,0.156160458453,3,False,32,698,False,2,False,0,False,False,109,0.176470588235,4,5,False,False,False,3,False,False,False,False,False,3,0,False,False,84,False,False,False,False,False,H
0,3,0.209009009009,4,False,23,1110,True,3,False,0,True,False,232,0.117647058824,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,166,False,False,False,False,False,H
0,3,0.14450867052,5,False,32,865,False,3,False,0,True,False,125,0.163265306122,2,4,False,False,False,2,False,False,False,False,False,8,0,False,False,103,False,False,False,False,False,H
1,3,0.137203166227,5,False,44,758,False,3,False,0,False,False,104,0.15625,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,87,False,False,False,False,False,H
1,3,0.119266055046,4,False,35,1199,False,3,False,0,True,False,143,0.152173913043,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,114,False,False,True,False,False,H
0,3,0.140651801029,5,False,27,583,False,3,False,0,False,False,82,0.230769230769,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,66,False,False,False,False,False,H
0,0,0.203703703704,0,False,39,540,False,3,False,0,True,False,110,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,89,False,False,False,False,False,H
0,3,0.197539075491,4,False,31,3007,True,3,False,0,True,False,594,0.217391304348,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,325,False,False,True,False,False,H
0,3,0.213947990544,4,False,34,846,False,4,False,0,False,False,181,0.179487179487,2,2,False,False,False,1,False,False,False,False,False,7,0,False,False,132,False,False,False,False,False,H
2,0,0.155364806867,6,False,39,1165,True,4,False,0,True,False,181,0.181818181818,6,5,False,False,False,6,False,False,False,False,False,8,0,False,False,126,False,False,True,False,False,H
0,3,0.234720992028,4,False,28,1129,False,2,False,0,False,False,265,0.179487179487,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,167,False,False,False,False,False,H
20,3,0.187093932386,5,False,24,9081,False,1,False,0,False,False,1699,0.175438596491,3,2,False,False,False,2,False,False,False,False,False,10,0,False,False,819,False,False,False,False,False,H
1,0,0.115384615385,1,False,31,182,False,2,False,0,False,False,21,0.217391304348,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,21,False,False,False,False,False,H
0,3,0.191640018273,9,False,32,4378,True,3,False,0,True,False,839,0.204545454545,3,5,False,False,False,6,False,False,False,False,False,9,0,False,False,432,False,False,False,False,False,H
0,0,0.173162939297,4,False,37,1565,False,2,False,0,False,False,271,0.1,7,6,False,False,False,4,False,False,False,False,False,1,0,False,False,194,False,False,False,False,False,H
0,0,0.0405405405405,2,False,25,148,False,2,False,0,False,False,6,0.171428571429,3,3,False,False,False,2,False,False,False,False,False,6,0,False,False,5,False,False,False,False,False,H
1,3,0.18,4,False,29,300,True,3,False,0,True,False,54,0.173913043478,2,2,False,False,False,1,False,False,False,False,False,4,0,False,False,49,False,False,False,False,False,H
0,0,0.173374613003,1,False,25,323,False,2,False,0,False,False,56,0.214285714286,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,50,False,False,False,False,False,H
1,0,0.15818038287,2,False,32,10134,False,4,False,0,True,False,1603,0.15,4,3,False,False,False,2,False,False,False,False,False,3,0,False,False,892,False,False,False,False,False,H
1,0,0.246283128636,1,False,24,1547,True,3,False,0,False,False,381,0.210526315789,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,234,False,False,False,False,False,H
0,3,0.135265700483,5,False,29,621,True,3,False,0,False,False,84,0.128205128205,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,73,False,False,False,False,False,H
1,0,0.141242937853,1,False,34,177,False,2,False,0,False,False,25,0.15,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,24,False,False,False,False,False,H
1,0,0.162303664921,1,False,31,191,False,2,False,0,False,False,31,0.233333333333,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,29,False,False,False,False,False,H
1,3,0.18925831202,5,False,23,1955,False,2,False,0,False,False,370,0.105263157895,4,4,False,False,False,2,False,False,False,False,False,2,0,False,False,227,False,False,False,False,False,H
0,3,0.188596491228,7,False,40,1140,False,4,False,0,False,False,215,0.0769230769231,2,5,False,False,False,4,False,False,False,False,False,1,0,False,False,150,False,False,False,False,False,H
1,0,0.124288425047,4,False,14,1054,False,1,False,0,False,False,131,0.172413793103,3,4,False,False,False,4,False,False,False,False,False,5,0,False,False,91,False,False,False,False,False,H
0,3,0.176165803109,6,False,37,1351,True,3,False,0,False,False,238,0.222222222222,3,4,False,False,False,3,False,False,False,False,False,6,0,False,False,183,False,False,False,False,False,H
0,0,0.182524271845,4,False,34,1545,False,2,False,0,False,False,282,0.166666666667,2,6,False,False,False,4,False,False,False,False,False,2,0,False,False,188,False,False,False,False,False,H
1,0,0.0869565217391,1,False,30,138,False,2,False,0,False,False,12,0.162790697674,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,12,False,False,False,False,False,H
1,0,0.142156862745,1,False,30,204,False,2,False,0,False,False,29,0.25,2,3,False,False,False,1,False,False,False,False,False,9,0,False,False,26,False,False,False,False,False,H
1,0,0.148305084746,1,False,29,236,False,3,False,0,False,False,35,0.210526315789,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,31,False,False,False,False,False,H
0,0,0.130309988519,10,False,34,1742,False,2,False,0,False,False,227,0.2,3,11,False,False,False,10,False,False,False,False,False,2,0,False,False,180,False,False,False,False,False,H
1,0,0.139534883721,1,False,31,430,False,2,False,0,False,False,60,0.162790697674,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,55,False,False,False,False,False,H
5,3,0.161796151105,7,False,37,1403,True,3,False,0,False,False,227,0.153846153846,3,4,False,False,False,4,False,False,False,False,False,4,0,False,False,127,False,False,False,False,False,H
0,3,0.161324335723,6,False,33,4742,False,1,False,0,False,False,765,0.222222222222,3,5,False,False,False,3,False,False,False,False,False,8,0,False,False,426,False,False,False,False,False,H
2,0,0.219315895372,1,False,37,1491,True,3,False,0,False,False,327,0.210526315789,1,3,False,False,False,1,False,False,False,False,False,4,0,False,False,212,False,False,False,False,False,H
0,0,0.106951871658,2,False,31,187,False,2,False,0,False,False,20,0.243243243243,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,20,False,False,False,False,False,H
0,0,0.161849710983,3,False,32,865,False,2,False,0,False,False,140,0.217391304348,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,110,False,False,False,False,False,H
0,3,0.182481751825,5,False,35,685,True,3,False,0,True,False,125,0.136363636364,2,3,False,False,False,2,False,False,False,False,False,6,0,False,False,96,False,False,True,False,False,H
0,1,0.203256597417,1,False,29,1781,True,3,False,0,False,False,362,0.162790697674,3,2,False,False,False,0,False,False,False,False,False,7,0,False,False,240,False,False,False,False,False,H
0,3,0.249211356467,3,False,30,317,True,3,False,0,False,False,79,0.169811320755,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,56,False,False,False,False,False,H
1,3,0.21799414574,3,False,22,6491,True,1,False,0,False,False,1415,0.194444444444,1,1,False,False,False,0,False,False,False,False,False,7,0,False,False,624,False,False,False,False,False,H
0,0,0.163522012579,4,False,32,954,False,2,False,0,False,False,156,0.235294117647,3,6,False,False,False,4,False,False,False,False,False,4,0,False,False,132,False,False,False,False,False,H
1,0,0.134078212291,1,False,30,179,False,2,False,0,False,False,24,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,23,False,False,False,False,False,H
0,3,0.209302325581,3,False,23,559,True,2,False,0,False,False,117,0.204545454545,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,85,False,False,False,False,False,H
0,3,0.184684684685,4,False,42,666,True,3,False,0,True,False,123,0.2,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,93,False,False,True,False,False,H
0,0,0.169811320755,3,False,32,901,False,2,False,0,False,False,153,0.155555555556,2,5,False,False,False,3,False,False,False,False,False,7,0,False,False,121,False,False,False,False,False,H
0,3,0.205442176871,3,False,28,1470,True,3,False,0,True,False,302,0.269230769231,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,203,False,False,False,False,False,H
0,0,0.162479061977,3,False,32,597,False,2,False,0,False,False,97,0.205882352941,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,83,False,False,False,False,False,H
0,0,0.18487394958,1,False,29,238,False,2,False,0,False,False,44,0.307692307692,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,38,False,False,False,False,False,H
0,0,0.218533886584,0,False,39,723,False,3,False,0,True,False,158,0.133333333333,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,115,False,False,False,False,False,H
0,3,0.193010075567,9,False,35,3176,True,3,False,0,True,False,613,0.210526315789,3,3,False,False,False,6,False,False,False,False,False,12,0,False,False,284,False,False,False,False,False,H
1,0,0.100775193798,1,False,31,129,False,2,False,0,False,False,13,0.230769230769,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,13,False,False,False,False,False,H
1,0,0.156193895871,1,False,31,557,False,2,False,0,False,False,87,0.239130434783,2,3,False,False,False,1,False,False,False,False,False,11,0,False,False,77,False,False,False,False,False,H
0,4,0.187360594796,5,False,28,1345,True,3,False,0,True,False,252,0.136363636364,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,172,False,False,True,False,False,H
1,0,0.0479452054795,2,False,26,146,False,2,False,0,False,False,7,0.166666666667,3,3,False,False,False,2,False,False,False,False,False,11,0,False,False,7,False,False,False,False,False,H
0,3,0.182795698925,4,False,30,186,True,3,False,0,False,False,34,0.125,1,3,False,False,False,1,False,False,False,False,False,2,0,False,False,30,False,False,False,False,False,H
0,3,0.20304975923,5,False,22,1246,False,2,False,0,False,False,253,0.129032258065,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,158,False,False,False,False,False,H
5,3,0.230795610425,3,False,29,2916,True,3,False,0,False,False,673,0.170212765957,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,342,False,False,False,False,False,H
0,3,0.107648725212,5,False,37,353,False,3,False,0,True,False,38,0.0714285714286,3,4,False,False,False,2,False,False,False,False,False,1,0,False,False,37,False,False,True,False,False,H
0,3,0.178838617741,11,False,35,2807,False,3,False,0,True,False,502,0.2,2,5,False,False,False,8,False,False,False,False,False,4,0,False,False,326,False,False,True,False,False,H
0,3,0.13829787234,5,False,31,658,False,2,False,0,False,False,91,0.196078431373,3,3,False,False,False,2,False,False,False,False,False,10,0,False,False,86,False,False,False,False,False,H
0,0,0.141935483871,2,False,31,310,False,2,False,0,False,False,44,0.225806451613,2,4,False,False,False,2,False,False,False,False,False,14,0,False,False,42,False,False,False,False,False,H
8,0,0.204323570432,8,False,37,4302,True,2,False,0,True,False,879,0.212765957447,4,7,False,False,False,8,False,False,False,False,False,10,0,False,False,381,False,False,False,False,False,H
0,3,0.168091168091,6,False,29,1404,True,3,False,0,False,False,236,0.222222222222,3,4,False,False,False,3,False,False,False,False,False,6,0,False,False,171,False,False,False,False,False,H
0,0,0.131447587354,3,False,31,601,False,2,False,0,False,False,79,0.229508196721,3,5,False,False,False,3,False,False,False,False,False,14,0,False,False,63,False,False,False,False,False,H
0,3,0.233536585366,3,False,34,1640,True,3,False,0,False,False,383,0.209302325581,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,230,False,False,False,False,False,H
0,3,0.215564202335,4,False,31,1285,True,3,False,0,False,False,277,0.222222222222,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,184,False,False,False,False,False,H
1,0,0.178147268409,1,False,30,421,False,2,False,0,False,False,75,0.166666666667,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,63,False,False,False,False,False,H
1,4,0.25752404592,6,False,29,3223,True,3,False,0,False,False,830,0.216216216216,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,344,False,False,True,False,False,H
3,3,0.201581595974,3,False,28,6955,False,3,False,0,True,False,1402,0.142857142857,1,2,False,False,False,0,False,False,False,False,False,9,0,False,False,645,False,False,False,False,False,H
0,0,0.141372141372,2,False,34,481,False,2,False,0,False,False,68,0.333333333333,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,61,False,False,False,False,False,H
0,0,0.191011235955,1,False,30,356,False,3,False,0,False,False,68,0.119047619048,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,62,False,False,False,False,False,H
0,3,0.190985915493,3,False,33,1775,True,3,False,0,False,False,339,0.15,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,219,False,False,False,False,False,H
3,0,0.203416640304,3,False,35,6322,False,3,False,0,False,False,1286,0.127659574468,5,5,False,False,False,3,False,False,False,False,False,6,0,False,False,664,False,False,True,False,False,H
3,3,0.229691876751,3,False,25,357,True,2,False,0,False,False,82,0.208333333333,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,75,False,False,True,False,False,H
0,3,0.200381679389,4,False,31,1048,True,3,False,0,True,False,210,0.117647058824,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,157,False,False,True,False,False,H
0,0,0.236186348862,0,False,35,923,True,3,False,0,False,False,218,0.153846153846,0,2,False,False,False,0,False,False,False,False,False,8,0,False,False,149,False,False,False,False,False,H
0,3,0.142585551331,5,False,29,1052,True,2,False,0,True,False,150,0.181818181818,2,4,False,False,False,2,False,False,False,False,False,6,0,False,False,112,False,False,True,False,False,H
0,1,0.233219567691,1,False,29,879,True,3,False,0,False,False,205,0.222222222222,3,2,False,False,False,0,False,False,False,False,False,10,0,False,False,145,False,False,False,False,False,H
0,3,0.141443167305,9,False,30,3132,True,3,False,0,True,False,443,0.142857142857,5,4,False,False,False,6,False,False,False,False,False,5,0,False,False,298,False,False,False,False,False,H
0,0,0.185267857143,1,False,25,448,False,2,False,0,False,False,83,0.1,3,3,False,False,False,1,False,False,False,False,False,1,0,False,False,67,False,False,False,False,False,H
1,0,0.128712871287,4,False,32,606,False,2,False,0,False,False,78,0.166666666667,3,6,False,False,False,4,False,False,False,False,False,5,0,False,False,71,False,False,False,False,False,H
1,3,0.204906703525,4,False,37,2894,True,3,False,0,False,False,593,0.25,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,188,False,False,False,False,False,H
0,0,0.21926910299,0,False,29,301,False,3,False,0,False,False,66,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,58,False,False,False,False,False,H
1,3,0.21171875,3,False,37,1280,True,3,False,0,False,False,271,0.114285714286,1,1,False,False,False,0,False,False,False,False,False,4,0,False,False,188,False,False,False,False,False,H
0,0,0.209154929577,0,False,30,1420,False,3,False,0,True,False,297,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,195,False,False,False,False,False,H
0,0,0.166037735849,1,False,29,265,False,2,False,0,False,False,44,0.190476190476,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,41,False,False,False,False,False,H
2,0,0.157473309609,3,False,27,1124,False,3,False,0,False,False,177,0.136363636364,3,5,False,False,False,3,False,False,False,False,False,3,0,False,False,132,False,False,True,False,False,H
0,0,0.144254278729,2,False,34,409,False,2,False,0,False,False,59,0.25,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,52,False,False,False,False,False,H
0,3,0.251655629139,3,False,23,151,True,2,False,0,False,False,38,0.206896551724,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,36,False,False,False,False,False,H
1,0,0.189189189189,1,False,33,592,False,3,False,0,False,False,112,0.211538461538,2,2,False,False,False,1,False,False,False,False,False,11,0,False,False,83,False,False,False,False,False,H
0,3,0.183142559834,4,False,28,1922,True,3,False,0,True,False,352,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,219,False,False,False,False,False,H
2,3,0.180208333333,4,False,28,960,True,3,False,0,True,False,173,0.148148148148,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,127,False,False,True,False,False,H
1,3,0.166666666667,4,False,36,318,True,3,False,0,False,False,53,0.194444444444,2,2,False,False,False,1,False,False,False,False,False,7,0,False,False,49,False,False,False,False,False,H
0,3,0.206684856753,4,False,5,1466,True,1,False,0,True,False,303,0.363636363636,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,201,False,False,True,False,False,H
1,0,0.174672489083,1,False,31,229,False,2,False,0,False,False,40,0.25,2,3,False,False,False,1,False,False,False,False,False,1,0,False,False,35,False,False,False,False,False,H
0,0,0.0405405405405,2,False,25,148,False,2,False,0,False,False,6,0.258064516129,3,3,False,False,False,2,False,False,False,False,False,8,0,False,False,5,False,False,False,False,False,H
0,0,0.209386281588,1,False,32,277,False,4,False,0,False,False,58,0.107142857143,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,49,False,False,False,False,False,H
1,0,0.114942528736,1,False,30,174,False,2,False,0,False,False,20,0.171428571429,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,20,False,False,False,False,False,H
7,3,0.196587537092,5,False,24,6740,False,1,False,0,False,False,1325,0.178571428571,3,2,False,False,False,2,False,False,False,False,False,10,0,False,False,649,False,False,False,False,False,H
0,3,0.144176136364,5,False,28,1408,True,3,False,0,True,False,203,0.0857142857143,3,4,False,False,False,2,False,False,False,False,False,3,0,False,False,166,False,False,False,False,False,H
1,0,0.184986595174,3,False,32,746,False,2,False,0,False,False,138,0.135135135135,2,5,False,False,False,3,False,False,False,False,False,5,0,False,False,101,False,False,False,False,False,H
1,0,0.138728323699,1,False,34,173,False,2,False,0,False,False,24,0.162790697674,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,24,False,False,False,False,False,H
1,3,0.191919191919,4,False,41,792,True,3,False,0,True,False,152,0.307692307692,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,112,False,False,True,False,False,H
0,3,0.196013289037,4,False,29,301,False,3,False,0,False,False,59,0.2,1,3,False,False,False,1,False,False,False,False,False,6,0,False,False,52,False,False,False,False,False,H
1,0,0.144680851064,1,False,30,235,False,2,False,0,False,False,34,0.178571428571,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,33,False,False,False,False,False,H
8,3,0.179304192685,6,False,40,2242,False,4,False,0,False,False,402,0.133333333333,4,3,False,False,False,3,False,False,False,False,False,2,0,False,False,245,False,False,False,False,False,H
0,6,0.154460719041,7,False,33,751,True,4,False,0,False,False,116,0.133333333333,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,99,False,False,False,False,False,H
